expt_name,subjectID,order,age,iswomen,sessionNumber,game,gameLength,uc,m1,m2,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
vertex,8,1,25,0,2,187,10,3,52,60,53,59,55,60,57,56,49,66,62,64,2,1,2,2,1,2,1,2,2,2,,,,,0.1769417,0.4885167,0.3698229,0.3691157,0.3037018,0.3037018
vertex,8,1,25,0,2,188,5,3,32,40,39,35,48,24,26,,,,,,2,2,1,2,1,,,,,,,,,,0.5293632,,,,,
vertex,8,1,25,0,2,189,10,1,40,52,35,51,41,33,58,44,53,32,53,58,1,1,2,1,2,1,2,1,2,2,,,,,0.9958275,1.3072552,0.2492151,0.2933926,0.3811261,0.3811261
vertex,8,1,25,0,2,190,5,2,60,64,73,73,57,63,65,,,,,,1,2,1,2,2,,,,,,,,,,0.9148979,,,,,
vertex,8,1,25,0,2,191,5,3,40,52,60,48,39,55,45,,,,,,2,2,1,2,1,,,,,,,,,,0.6027359,,,,,
vertex,8,1,25,0,2,192,10,2,40,60,31,55,85,30,69,44,60,46,58,66,1,2,2,1,2,1,2,2,2,2,,,,,0.809883,1.2570373,0.8782738,0.2799142,0.2722954,0.2722954
dlpfc,9,0,24,0,2,1,10,1,52,60,49,59,57,62,60,59,55,56,46,67,1,1,1,2,1,1,2,2,1,2,,,,,2.2979296,1.8175118,1.31099,1.6392042,0.7280939,0.7280939
dlpfc,9,0,24,0,2,2,5,3,60,72,70,65,81,65,77,,,,,,2,2,2,1,2,,,,,,,,,,1.461456672,,,,,
dlpfc,9,0,24,0,2,3,5,2,64,60,60,64,67,69,58,,,,,,2,2,1,1,1,,,,,,,,,,1.377108586,,,,,
dlpfc,9,0,24,0,2,4,5,3,48,60,52,55,63,85,61,,,,,,1,2,2,2,2,,,,,,,,,,4.8577524,,,,,
dlpfc,9,0,24,0,2,5,5,2,60,80,82,47,69,83,89,,,,,,2,1,1,2,2,,,,,,,,,,1.290762511,,,,,
dlpfc,9,0,24,0,2,6,10,2,68,60,57,54,68,57,72,72,50,78,49,73,2,2,1,1,2,1,2,1,2,1,,,,,1.177492791,2.9421572,3.0622453,2.3161582,0.9207666,0.9207666
dlpfc,9,0,24,0,2,7,5,1,60,68,60,71,50,49,73,,,,,,1,2,1,1,2,,,,,,,,,,1.68682431,,,,,
dlpfc,9,0,24,0,2,8,5,3,40,44,37,45,36,35,49,,,,,,1,2,2,2,1,,,,,,,,,,1.793297131,,,,,
dlpfc,9,0,24,0,2,9,5,3,40,60,40,58,31,72,71,,,,,,2,2,1,2,2,,,,,,,,,,1.330636446,,,,,
dlpfc,9,0,24,0,2,10,5,2,28,40,50,26,25,37,36,,,,,,2,1,1,2,2,,,,,,,,,,1.568938195,,,,,
dlpfc,9,0,24,0,2,11,10,3,60,72,54,79,64,74,57,57,49,63,71,76,1,2,2,2,1,1,1,2,2,2,,,,,3.5774567,1.7747044,0.8176735,1.0624213,0.8785984,0.8785984
dlpfc,9,0,24,0,2,12,5,3,60,64,60,59,70,76,64,,,,,,1,2,2,2,2,,,,,,,,,,1.035091364,,,,,
dlpfc,9,0,24,0,2,13,5,2,40,44,50,41,39,53,42,,,,,,2,2,1,1,1,,,,,,,,,,4.6745316,,,,,
dlpfc,9,0,24,0,2,14,10,2,40,44,38,53,41,52,35,24,40,50,52,54,1,1,2,2,1,1,1,2,2,2,,,,,2.7794214,2.7218999,1.0280161,0.486726,0.4733435,0.4733435
dlpfc,9,0,24,0,2,15,5,3,40,60,49,66,70,58,72,,,,,,1,2,2,2,2,,,,,,,,,,1.120740061,,,,,
dlpfc,9,0,24,0,2,16,5,1,60,48,56,57,55,29,59,,,,,,1,1,1,2,1,,,,,,,,,,3.0168018,,,,,
dlpfc,9,0,24,0,2,17,5,1,40,20,55,27,54,55,35,,,,,,1,2,1,1,1,,,,,,,,,,4.7309188,,,,,
dlpfc,9,0,24,0,2,18,10,3,52,60,57,57,79,60,51,56,64,35,56,60,2,1,2,2,2,2,2,1,2,2,,,,,1.0725667,0.9700845,1.894793265,0.6566067,0.6127314,0.6127314
dlpfc,9,0,24,0,2,19,10,2,40,36,40,36,37,37,26,36,40,49,45,40,2,2,1,1,2,1,1,2,1,2,,,,,0.6713757,0.6709989,1.0413898,0.5691948,0.5576519,0.5576519
dlpfc,9,0,24,0,2,20,5,3,60,56,63,52,48,66,58,,,,,,1,2,2,2,1,,,,,,,,,,1.906074073,,,,,
dlpfc,9,0,24,0,2,21,10,1,60,48,52,63,54,41,33,53,67,78,46,67,1,1,1,2,2,1,1,1,1,1,,,,,4.695879,1.2950608,0.7186408,0.6633491,1.4690172,1.4690172
dlpfc,9,0,24,0,2,22,10,2,40,60,46,71,37,40,51,35,60,70,56,54,2,2,1,1,2,1,2,2,2,2,,,,,1.080686849,0.4931545,0.5232259,0.5471391,1.1334672,1.1334672
dlpfc,9,0,24,0,2,23,10,1,64,60,80,61,51,66,64,61,68,71,59,65,1,1,1,2,1,1,1,1,1,1,,,,,1.5106265,0.7286084,0.7617868,0.7466852,1.0963716,1.0963716
dlpfc,9,0,24,0,2,24,5,2,20,40,38,17,27,35,40,,,,,,2,1,1,2,2,,,,,,,,,,1.6742115,,,,,
dlpfc,9,0,24,0,2,25,10,2,36,40,37,43,35,49,59,20,42,48,34,36,1,2,1,2,2,2,2,2,2,1,,,,,1.3649062,2.0134538,1.6208958,2.2205742,1.2764457,1.2764457
dlpfc,9,0,24,0,2,26,10,1,68,60,63,58,78,70,71,64,77,67,72,77,1,2,1,1,1,1,1,1,1,1,,,,,0.719377,4.0129667,2.3104842,0.8013695,0.8813809,0.8813809
dlpfc,9,0,24,0,2,27,5,2,64,60,69,62,63,61,77,,,,,,2,1,2,1,2,,,,,,,,,,1.0641434,,,,,
dlpfc,9,0,24,0,2,28,10,2,60,40,47,31,52,49,35,50,53,34,71,58,1,2,1,2,2,1,2,2,1,1,,,,,1.309383,1.4327423,1.4683126,0.6846608,0.4861995,0.4861995
dlpfc,9,0,24,0,2,29,10,2,36,40,51,29,39,35,40,48,46,30,47,31,2,1,1,2,2,2,2,1,2,2,,,,,1.7189532,0.5976961,1.133217,0.4775571,0.2949597,0.2949597
dlpfc,9,0,24,0,2,30,10,1,36,40,24,36,39,44,43,40,39,39,48,33,2,1,1,1,2,1,2,1,2,1,,,,,1.7185984,1.0794802,0.7847199,1.527633,1.0452891,1.0452891
dlpfc,9,0,24,0,2,31,5,3,36,40,44,30,27,49,30,,,,,,2,1,2,2,1,,,,,,,,,,1.758158046,,,,,
dlpfc,9,0,24,0,2,32,5,2,52,60,54,54,68,67,71,,,,,,1,2,2,1,1,,,,,,,,,,1.498489015,,,,,
dlpfc,9,0,24,0,2,33,10,2,40,52,48,24,41,47,26,61,54,56,57,58,2,1,1,2,1,2,2,2,2,2,,,,,1.3864711,0.7271652,0.5695331,0.4893782,0.3940422,0.3940422
dlpfc,9,0,24,0,2,34,10,1,48,60,43,45,35,67,64,66,55,62,60,48,1,1,1,2,2,2,2,2,2,1,,,,,1.2756843,0.5520314,0.8642082,0.4622388,2.8579304,2.8579304
dlpfc,9,0,24,0,2,35,10,3,36,40,40,37,39,55,33,47,40,31,25,29,1,2,2,2,1,2,2,1,2,1,,,,,0.6568969,0.2503686,0.821101,0.3591786,0.8877486,0.8877486
dlpfc,9,0,24,0,2,36,5,3,52,60,56,52,75,62,69,,,,,,2,1,2,2,2,,,,,,,,,,1.1066281,,,,,
dlpfc,9,0,24,0,2,37,10,2,32,40,37,38,50,33,40,33,36,39,31,43,2,2,1,1,2,1,2,2,1,2,,,,,0.7135875,0.8531558,0.9657021,0.6760174,0.5417785,0.5417785
dlpfc,9,0,24,0,2,38,5,3,60,56,71,52,40,53,81,,,,,,1,2,2,2,1,,,,,,,,,,2.1438102,,,,,
dlpfc,9,0,24,0,2,39,5,2,32,40,28,21,36,46,40,,,,,,1,1,2,2,2,,,,,,,,,,1.6303846,,,,,
dlpfc,9,0,24,0,2,40,5,2,60,40,64,35,76,36,54,,,,,,1,2,1,2,1,,,,,,,,,,0.5943446,,,,,
dlpfc,9,0,24,0,2,41,10,3,40,60,63,46,49,63,68,71,53,32,65,60,2,2,1,2,2,2,2,1,2,2,,,,,0.7238399,0.6223365,1.3500864,0.3543133,0.2480968,0.2480968
dlpfc,9,0,24,0,2,42,10,1,60,64,51,66,47,80,72,64,68,83,75,53,1,1,1,2,2,2,2,2,2,2,,,,,0.5322746,0.5240198,0.4632543,0.4729987,0.5363232,0.5363232
dlpfc,9,0,24,0,2,43,5,2,56,60,54,44,51,55,58,,,,,,2,1,2,1,1,,,,,,,,,,2.0830298,,,,,
dlpfc,9,0,24,0,2,44,5,2,60,56,72,60,53,66,69,,,,,,1,2,1,2,1,,,,,,,,,,2.0345405,,,,,
dlpfc,9,0,24,0,2,45,5,3,60,64,55,76,61,74,57,,,,,,2,2,2,1,1,,,,,,,,,,1.8060544,,,,,
dlpfc,9,0,24,0,2,46,5,1,32,40,24,42,29,33,45,,,,,,1,1,1,2,2,,,,,,,,,,1.320977748,,,,,
dlpfc,9,0,24,0,2,47,10,2,60,80,51,66,76,77,83,80,77,72,73,72,1,1,2,2,2,2,2,2,2,2,,,,,0.7751527,0.9884205,0.5157201,0.8700238,3.0124544,3.0124544
dlpfc,9,0,24,0,2,48,10,2,48,40,62,25,44,51,50,50,51,57,45,47,1,2,1,2,1,1,1,1,1,2,,,,,1.706356458,0.5649938,0.8731081,1.0816728,2.8051671,2.8051671
dlpfc,9,0,24,0,2,49,10,2,40,20,33,20,8,50,40,54,39,46,25,49,1,2,2,1,1,1,1,1,2,1,,,,,0.5535374,0.4461897,0.9510957,0.664296,0.3171246,0.3171246
dlpfc,9,0,24,0,2,50,10,1,36,40,43,31,30,27,44,34,43,44,27,41,1,1,2,1,2,2,1,2,1,2,,,,,2.420869,0.6717906,0.450604,0.6412357,0.4132335,0.4132335
dlpfc,9,0,24,0,2,51,5,2,40,60,79,68,36,30,50,,,,,,2,2,1,1,2,,,,,,,,,,0.5130141,,,,,
dlpfc,9,0,24,0,2,52,10,2,60,48,30,55,70,60,43,71,57,55,58,60,1,2,1,2,2,1,1,1,2,1,,,,,0.7759879,0.6909051,0.7241958,1.3226851,0.4849424,0.4849424
dlpfc,9,0,24,0,2,53,5,3,60,40,70,36,41,34,77,,,,,,1,2,2,2,1,,,,,,,,,,1.4945798,,,,,
dlpfc,9,0,24,0,2,54,10,1,60,52,62,57,53,54,40,46,60,63,55,56,1,2,1,1,2,2,2,1,1,2,,,,,1.335686899,1.124512304,1.6644299,1.807516841,0.8548924,0.8548924
dlpfc,9,0,24,0,2,55,10,2,52,40,54,43,40,48,50,31,41,47,56,51,1,2,1,2,2,2,1,1,1,2,,,,,0.602698,0.3909245,1.2632548,0.6163758,3.2638655,3.2638655
dlpfc,9,0,24,0,2,56,5,2,64,60,83,71,60,61,73,,,,,,1,2,2,1,2,,,,,,,,,,3.5873031,,,,,
dlpfc,9,0,24,0,2,57,10,2,60,72,65,49,58,70,58,58,54,51,72,73,2,1,1,2,1,1,1,1,2,2,,,,,1.3291518,1.3524878,2.5707583,0.7547639,0.6821995,0.6821995
dlpfc,9,0,24,0,2,58,5,2,72,60,53,60,49,66,75,,,,,,2,1,2,1,1,,,,,,,,,,1.4397958,,,,,
dlpfc,9,0,24,0,2,59,5,3,48,40,39,49,46,42,42,,,,,,2,1,2,2,1,,,,,,,,,,2.9839247,,,,,
dlpfc,9,0,24,0,2,60,10,1,32,40,24,33,34,45,54,55,21,49,37,50,1,2,1,1,2,2,1,2,1,2,,,,,1.0560622,0.584505,0.7047105,0.3615768,1.2517146,1.2517146
dlpfc,9,0,24,0,2,61,10,1,52,40,39,77,55,41,27,53,52,27,56,51,1,1,1,2,2,1,2,2,1,2,,,,,0.8051029,0.4980641,0.5674817,0.7489716,0.5426361,0.5426361
dlpfc,9,0,24,0,2,62,5,1,60,40,65,35,59,51,59,,,,,,1,2,1,1,1,,,,,,,,,,1.069298915,,,,,
dlpfc,9,0,24,0,2,63,10,2,72,60,62,59,61,74,70,78,69,61,73,81,2,2,1,1,1,1,1,1,1,1,,,,,0.5630352,0.4746574,1.2043973,0.9932936,0.6033104,0.6033104
dlpfc,9,0,24,0,2,64,5,2,40,60,39,66,35,68,57,,,,,,1,2,1,2,2,,,,,,,,,,2.5711428,,,,,
dlpfc,9,0,24,0,2,65,10,2,60,64,70,61,57,61,71,72,64,63,71,50,1,2,1,2,2,2,2,2,2,2,,,,,1.2767884,0.5257724,0.4809956,0.4803855,0.5809322,0.5809322
dlpfc,9,0,24,0,2,66,10,2,36,40,30,39,41,25,41,34,28,32,29,46,2,1,2,1,2,2,2,1,2,2,,,,,2.3282857,1.3127751,0.9994351,0.7149452,0.5221171,0.5221171
dlpfc,9,0,24,0,2,67,5,1,48,40,33,51,44,59,48,,,,,,1,1,2,1,1,,,,,,,,,,3.6351441,,,,,
dlpfc,9,0,24,0,2,68,5,2,60,68,73,40,61,63,77,,,,,,2,1,1,2,2,,,,,,,,,,1.2023288,,,,,
dlpfc,9,0,24,0,2,69,10,2,40,20,31,37,40,43,52,18,27,50,55,38,2,2,1,1,1,2,1,1,1,1,,,,,0.6698555,0.7992553,0.3219041,0.8843732,0.5225245,0.5225245
dlpfc,9,0,24,0,2,70,5,2,32,40,25,34,36,49,46,,,,,,2,1,1,2,2,,,,,,,,,,2.4507291,,,,,
dlpfc,9,0,24,0,2,71,5,2,40,48,44,34,40,48,49,,,,,,2,2,1,1,1,,,,,,,,,,2.7900956,,,,,
dlpfc,9,0,24,0,2,72,10,2,44,40,46,43,42,33,57,38,27,44,50,24,2,1,2,1,2,1,2,2,1,2,,,,,1.7636861,0.462225,0.9054412,1.9321883,0.4390013,0.4390013
dlpfc,9,0,24,0,2,73,5,1,28,40,11,19,39,38,34,,,,,,1,1,1,2,2,,,,,,,,,,0.790104,,,,,
dlpfc,9,0,24,0,2,74,5,2,60,52,69,53,55,61,43,,,,,,2,1,2,1,2,,,,,,,,,,1.0943604,,,,,
dlpfc,9,0,24,0,2,75,10,2,40,32,21,40,28,33,19,26,37,48,26,43,2,1,2,1,2,1,1,1,1,1,,,,,0.8183957,1.2633185,0.4187088,0.5032412,0.3225649,0.3225649
dlpfc,9,0,24,0,2,76,5,2,60,56,53,63,54,59,49,,,,,,2,2,1,1,2,,,,,,,,,,1.2368649,,,,,
dlpfc,9,0,24,0,2,77,5,3,68,60,58,61,57,59,70,,,,,,2,1,2,2,2,,,,,,,,,,1.3016396,,,,,
dlpfc,9,0,24,0,2,78,5,2,48,60,49,38,50,49,70,,,,,,2,1,1,2,1,,,,,,,,,,1.6763568,,,,,
dlpfc,9,0,24,0,2,79,5,2,60,72,65,66,71,52,73,,,,,,2,1,2,1,2,,,,,,,,,,1.1856528,,,,,
dlpfc,9,0,24,0,2,80,10,2,28,40,45,54,23,22,35,45,39,44,50,35,2,2,1,1,1,2,2,2,2,2,,,,,1.1971427,0.6894909,0.4130997,0.2976598,0.2439131,0.2439131
dlpfc,9,0,24,0,2,81,5,3,60,80,52,91,83,65,83,,,,,,1,2,2,2,2,,,,,,,,,,0.6060006,,,,,
dlpfc,9,0,24,0,2,82,5,2,60,48,66,41,59,36,50,,,,,,1,2,1,2,2,,,,,,,,,,0.7108964,,,,,
dlpfc,9,0,24,0,2,83,10,3,40,20,21,14,38,33,34,41,9,50,25,39,2,2,1,2,1,1,2,1,1,1,,,,,0.6246959,0.5773788,0.5518794,0.4854451,1.6411,1.6411
dlpfc,9,0,24,0,2,84,10,2,40,52,47,50,50,35,41,51,42,50,72,52,1,2,2,1,1,2,2,2,2,2,,,,,0.9682225,0.4837428,0.3295948,0.2616526,0.1358857,0.1358857
dlpfc,9,0,24,0,2,85,10,3,28,40,19,35,32,50,42,33,33,42,43,33,1,2,2,2,2,1,2,2,2,2,,,,,1.3699175,0.4901063,0.173751,0.355644683,0.431890131,0.228714942
dlpfc,9,0,24,0,2,86,5,2,68,60,53,75,58,58,69,,,,,,1,1,2,2,1,,,,,,,,,,0.7341706,,,,,
dlpfc,9,0,24,0,2,87,5,2,52,60,50,61,73,64,66,,,,,,1,1,2,2,2,,,,,,,,,,0.2662055,,,,,
dlpfc,9,0,24,0,2,88,10,2,48,40,27,54,67,43,59,44,45,42,41,56,2,1,1,2,1,1,1,2,1,1,,,,,0.4531765,0.3606648,0.6341405,0.3577062,0.2337953,0.2337953
dlpfc,9,0,24,0,2,89,5,3,48,40,37,43,66,47,48,,,,,,2,2,1,2,1,,,,,,,,,,1.5310633,,,,,
dlpfc,9,0,24,0,2,90,10,1,60,56,67,52,54,65,58,72,61,58,66,66,1,1,1,2,2,1,1,1,1,1,,,,,1.2449376,0.6046045,0.3132697,0.1112312,0.244908194,0.415020707
dlpfc,9,0,24,0,2,91,10,1,52,40,57,55,48,52,45,71,59,50,36,54,1,1,2,1,2,1,1,1,1,1,,,,,1.960713145,0.7635963,0.3231633,0.315133773,0.437201543,0.299866826
dlpfc,9,0,24,0,2,92,5,3,52,40,34,50,45,27,34,,,,,,1,2,2,2,2,,,,,,,,,,2.7104612,,,,,
dlpfc,9,0,24,0,2,93,5,2,48,60,45,62,41,51,64,,,,,,1,2,1,2,2,,,,,,,,,,1.2216315,,,,,
dlpfc,9,0,24,0,2,94,10,1,32,40,23,42,31,33,30,28,45,31,24,31,1,2,1,1,2,1,2,1,2,1,,,,,2.5243226,0.9736648,0.3961402,0.3183467,0.9389825,0.9389825
dlpfc,9,0,24,0,2,95,5,2,44,40,36,40,46,49,43,,,,,,2,1,1,2,2,,,,,,,,,,1.5909247,,,,,
dlpfc,9,0,24,0,2,96,10,2,60,72,65,63,58,79,72,68,70,80,82,80,2,1,1,2,2,2,2,2,2,2,,,,,0.3543406,0.0722881,0.255801256,0.299962802,0.436565087,0.404643668
dlpfc,9,0,24,0,2,97,10,2,60,40,50,63,32,42,46,77,58,55,52,46,1,1,2,2,2,1,1,1,1,1,,,,,0.5608072,0.2175548,0.1939168,0.419488111,0.402887738,0.431189736
dlpfc,9,0,24,0,2,98,5,3,48,60,61,70,53,52,56,,,,,,2,2,2,1,2,,,,,,,,,,2.6946315,,,,,
dlpfc,9,0,24,0,2,99,5,2,60,72,39,62,75,66,71,,,,,,1,2,1,2,1,,,,,,,,,,0.7172988,,,,,
dlpfc,9,0,24,0,2,100,10,1,72,60,73,61,71,53,53,78,86,76,73,81,1,1,1,2,2,1,1,1,1,1,,,,,0.5148102,0.2328443,0.308828914,0.425436412,0.341180898,0.254649933
dlpfc,9,0,24,0,2,101,10,1,44,40,41,39,57,42,32,43,30,39,37,41,1,1,2,1,1,2,2,1,1,2,,,,,1.3123929,0.6717334,0.5142747,0.2654787,0.6082137,0.6082137
dlpfc,9,0,24,0,2,102,10,3,40,60,41,63,30,47,50,42,61,61,54,69,1,2,2,2,1,1,2,2,2,2,,,,,1.1128314,0.5050852,0.1762509,0.232300738,0.303906689,0.315742672
dlpfc,9,0,24,0,2,103,10,1,64,60,61,59,61,64,60,65,71,54,48,57,1,1,2,1,2,2,1,2,1,2,,,,,0.6313963,2.4894083,0.2511368,0.4811303,0.84886,0.84886
dlpfc,9,0,24,0,2,104,10,1,60,52,44,63,56,54,77,52,60,58,61,57,2,1,1,1,1,2,1,1,1,1,,,,,0.9895532,3.0140989,0.2998171,0.345625214,0.373853799,0.480248265
dlpfc,9,0,24,0,2,105,5,1,40,48,44,41,57,26,51,,,,,,1,1,2,1,2,,,,,,,,,,2.3166138,,,,,
dlpfc,9,0,24,0,2,106,5,2,60,68,62,70,70,67,65,,,,,,1,2,2,1,2,,,,,,,,,,0.7340598,,,,,
dlpfc,9,0,24,0,2,107,5,1,40,28,44,38,24,28,51,,,,,,1,1,2,1,1,,,,,,,,,,2.6671221,,,,,
dlpfc,9,0,24,0,2,108,10,1,60,40,73,52,54,30,54,61,69,61,74,48,1,1,1,2,1,1,1,1,1,1,,,,,0.6506039,0.6401088,0.27736849,0.423157921,0.336454707,0.42108879
dlpfc,9,0,24,0,2,109,10,1,60,40,62,28,49,58,28,43,70,63,46,76,1,2,1,1,2,1,1,1,1,1,,,,,0.3197428,0.353499579,0.209816367,0.368584042,0.476552713,0.416846156
dlpfc,9,0,24,0,2,110,10,2,20,40,67,2,5,39,26,55,31,41,55,45,2,1,1,2,2,2,2,2,2,2,,,,,0.304250119,0.446176896,0.364529026,0.391486761,0.474135198,0.356078442
dlpfc,9,0,24,0,2,111,10,1,40,20,39,33,55,36,21,36,37,39,45,41,1,2,1,1,2,1,1,1,1,1,,,,,0.577054,0.363663743,0.421907164,0.336911495,0.469276171,0.469524847
dlpfc,9,0,24,0,2,112,10,2,60,52,67,60,51,65,44,51,70,70,59,65,1,1,2,2,2,1,1,1,1,1,,,,,1.0277793,2.038394,0.2622925,0.218884643,0.439992245,0.32198449
dlpfc,9,0,24,0,2,113,10,2,48,40,41,31,57,34,44,36,56,47,50,29,1,2,1,2,1,2,1,1,1,1,,,,,0.4459673,0.2982937,0.3626288,0.214885434,0.474070083,0.271547139
dlpfc,9,0,24,0,2,114,10,3,36,40,29,49,39,34,45,54,30,28,45,36,2,1,2,2,1,1,1,1,1,1,,,,,1.4572503,0.41207669,0.24288767,0.331852818,0.400908151,0.21240821
dlpfc,9,0,24,0,2,115,5,3,64,60,63,57,70,71,70,,,,,,2,2,1,2,1,,,,,,,,,,2.2231416,,,,,
dlpfc,9,0,24,0,2,116,10,1,40,60,60,26,54,38,47,51,45,61,62,62,2,1,1,1,1,2,1,2,2,2,,,,,0.7256175,1.5341992,0.4574936,0.2687172,0.468989009,0.48741885
dlpfc,9,0,24,0,2,117,5,2,40,32,50,18,33,47,35,,,,,,1,2,2,1,1,,,,,,,,,,0.7103384,,,,,
dlpfc,9,0,24,0,2,118,10,1,60,80,54,54,75,61,78,86,81,89,74,83,1,1,2,1,2,2,2,2,2,2,,,,,0.4007953,0.1537575,0.382463986,0.224886434,0.280466181,0.269192505
dlpfc,9,0,24,0,2,119,5,3,52,40,32,54,36,46,47,,,,,,2,1,2,2,1,,,,,,,,,,1.0486474,,,,,
dlpfc,9,0,24,0,2,120,5,2,44,40,52,49,40,31,45,,,,,,1,1,2,2,1,,,,,,,,,,0.9920503,,,,,
dlpfc,9,0,24,0,2,121,5,1,48,40,49,61,41,51,52,,,,,,1,1,2,1,1,,,,,,,,,,1.2123171,,,,,
dlpfc,9,0,24,0,2,122,5,2,60,48,60,44,58,51,61,,,,,,1,2,1,2,1,,,,,,,,,,0.794857,,,,,
dlpfc,9,0,24,0,2,123,5,1,68,60,66,56,66,71,71,,,,,,1,1,1,2,2,,,,,,,,,,1.4974473,,,,,
dlpfc,9,0,24,0,2,124,5,1,60,40,66,31,61,51,62,,,,,,1,2,1,1,1,,,,,,,,,,3.2520862,,,,,
dlpfc,9,0,24,0,2,125,5,2,40,28,24,8,34,39,37,,,,,,2,2,1,1,1,,,,,,,,,,0.4795597,,,,,
dlpfc,9,0,24,0,2,126,10,1,60,72,36,74,66,68,57,64,75,79,75,64,1,2,1,1,1,1,2,2,2,2,,,,,0.4340636,1.5987087,0.5228138,0.266589774,0.261331217,0.380801927
dlpfc,9,0,24,0,2,127,5,2,20,40,14,15,45,39,52,,,,,,1,1,2,2,2,,,,,,,,,,1.2298233,,,,,
dlpfc,9,0,24,0,2,128,5,2,60,48,62,36,53,51,50,,,,,,1,2,1,2,1,,,,,,,,,,0.2987916,,,,,
dlpfc,9,0,24,0,2,129,10,3,80,60,67,83,60,63,99,86,68,82,85,88,2,1,2,2,1,1,1,1,1,1,,,,,0.2118391,0.279149102,0.411710391,0.294272585,0.393160913,0.499709084
dlpfc,9,0,24,0,2,130,5,2,60,80,85,52,73,73,69,,,,,,2,1,2,1,2,,,,,,,,,,0.9010293,,,,,
dlpfc,9,0,24,0,2,131,5,2,20,40,13,37,7,40,43,,,,,,1,2,1,2,2,,,,,,,,,,1.656475,,,,,
dlpfc,9,0,24,0,2,132,5,2,40,60,42,53,67,53,50,,,,,,1,1,2,2,2,,,,,,,,,,1.4003569,,,,,
dlpfc,9,0,24,0,2,133,5,2,40,32,39,24,31,36,52,,,,,,1,1,2,2,2,,,,,,,,,,1.3669459,,,,,
dlpfc,9,0,24,0,2,134,5,3,40,28,40,18,33,29,41,,,,,,1,2,2,2,1,,,,,,,,,,0.866801,,,,,
dlpfc,9,0,24,0,2,135,10,2,52,60,49,47,46,59,49,67,57,62,64,40,1,2,1,2,1,2,2,2,2,2,,,,,1.4167189,1.0517563,0.414205098,0.202501408,0.313504156,0.210011292
dlpfc,9,0,24,0,2,136,5,2,40,36,37,31,44,42,40,,,,,,1,1,2,2,2,,,,,,,,,,0.7065449,,,,,
dlpfc,9,0,24,0,2,137,10,1,60,80,59,56,52,61,74,59,76,69,80,79,1,1,1,2,2,1,2,2,2,2,,,,,2.069296,0.5296898,0.224492233,0.205878138,0.441398269,0.331371726
dlpfc,9,0,24,0,2,138,10,3,44,40,45,36,30,36,35,38,42,44,36,57,1,2,2,2,2,1,2,2,2,2,,,,,1.2802608,0.6131443,0.319040702,0.413453827,0.286518664,0.303758553
dlpfc,9,0,24,0,2,139,10,1,60,40,53,51,61,57,49,56,44,65,76,66,1,2,1,1,1,1,2,1,1,1,,,,,0.4780295,1.3867539,2.4240529,0.216175383,0.435300172,0.268161797
dlpfc,9,0,24,0,2,140,10,1,60,56,54,58,62,53,56,61,68,67,77,57,2,1,1,1,2,1,1,1,1,1,,,,,1.0099066,0.5410845,0.430597492,0.307048497,0.437725926,0.314136453
dlpfc,9,0,24,0,2,141,5,2,80,60,72,89,60,81,80,,,,,,2,1,2,1,1,,,,,,,,,,0.6442496,,,,,
dlpfc,9,0,24,0,2,142,10,2,60,64,62,65,67,52,47,47,60,68,72,55,2,1,2,1,2,1,2,1,2,2,,,,,0.9177052,0.6182672,0.871134,0.584004,0.6377467,0.6377467
dlpfc,9,0,24,0,2,143,10,2,52,60,57,60,74,53,52,62,46,70,51,56,1,2,2,1,2,1,2,2,2,1,,,,,0.7337754,0.4533424,0.1893107,0.387890022,1.0674845,1.0674845
dlpfc,9,0,24,0,2,144,5,2,60,68,62,58,53,60,67,,,,,,2,2,1,1,1,,,,,,,,,,1.5165927,,,,,
dlpfc,9,0,24,0,2,145,5,2,60,40,48,54,42,50,69,,,,,,2,1,2,1,1,,,,,,,,,,1.3511386,,,,,
dlpfc,9,0,24,0,2,146,5,2,36,40,41,39,39,43,44,,,,,,2,1,2,1,2,,,,,,,,,,0.880511,,,,,
dlpfc,9,0,24,0,2,147,10,3,60,56,56,69,63,66,65,52,67,60,49,47,2,2,2,1,1,2,1,1,1,1,,,,,1.4989769,0.5573271,0.438658042,0.335241335,0.293206777,0.490288679
dlpfc,9,0,24,0,2,148,10,1,40,44,49,37,44,46,52,38,32,52,49,44,2,1,1,1,2,2,1,2,2,2,,,,,0.5542413,0.7080226,0.54364,0.29833342,0.428463788,0.472586675
dlpfc,9,0,24,0,2,149,10,1,40,44,46,62,52,43,44,36,31,46,50,44,1,2,1,1,2,1,2,2,2,2,,,,,0.5838523,0.5856303,0.402618209,0.0596545,0.467167913,0.396639004
dlpfc,9,0,24,0,2,150,5,1,56,60,56,39,66,51,60,,,,,,1,1,1,2,1,,,,,,,,,,1.5078312,,,,,
dlpfc,9,0,24,0,2,151,10,3,68,60,68,58,56,74,59,50,66,58,60,73,1,2,2,2,2,1,1,1,1,1,,,,,0.535621,0.0709073,0.297791603,0.272003015,0.24709775,0.308975226
dlpfc,9,0,24,0,2,152,5,2,40,60,38,61,56,61,55,,,,,,1,2,1,2,2,,,,,,,,,,0.8975582,,,,,
